full_path,left,top,right,bottom,class
images/ALB/img_03990.jpg,626,55,649,114,ALB
images/ALB/img_00722.jpg,194,365,405,446,ALB
images/ALB/img_02468.jpg,825,261,861,379,ALB
images/ALB/img_01936.jpg,738,401,846,573,ALB
images/ALB/img_02719.jpg,877,131,1153,323,ALB
images/ALB/img_02551.jpg,474,231,870,350,ALB
images/ALB/img_07617.jpg,960,202,1178,362,ALB
images/ALB/img_01772.jpg,478,397,646,509,ALB
images/ALB/img_06185.jpg,282,74,614,197,ALB
images/ALB/img_06396.jpg,336,386,515,478,ALB
images/ALB/img_00911.jpg,671,375,869,576,ALB
images/ALB/img_02662.jpg,342,203,543,349,ALB
images/ALB/img_00687.jpg,510,63,868,213,ALB
images/ALB/img_05836.jpg,806,380,1109,502,ALB
images/ALB/img_03491.jpg,163,194,411,345,ALB
images/ALB/img_02433.jpg,521,474,703,683,ALB
images/ALB/img_00020.jpg,586,537,710,719,ALB
images/ALB/img_07710.jpg,751,363,937,408,ALB
images/ALB/img_03182.jpg,762,9,994,178,ALB
images/ALB/img_00679.jpg,532,138,901,288,ALB
images/ALB/img_05710.jpg,836,318,910,440,ALB
images/ALB/img_05309.jpg,132,92,292,218,ALB
images/ALB/img_07705.jpg,875,287,927,386,ALB
images/ALB/img_04040.jpg,99,462,184,663,ALB
images/ALB/img_05605.jpg,597,569,1080,743,ALB
images/ALB/img_01417.jpg,393,71,662,179,ALB
images/ALB/img_01734.jpg,357,255,644,351,ALB
images/ALB/img_06439.jpg,267,209,461,331,ALB
images/ALB/img_07797.jpg,460,475,621,529,ALB
images/ALB/img_05703.jpg,514,380,611,524,ALB
images/ALB/img_04202.jpg,858,173,1136,335,ALB
images/ALB/img_05481.jpg,503,82,884,208,ALB
images/ALB/img_01282.jpg,242,316,441,410,ALB
images/ALB/img_03373.jpg,108,487,183,673,ALB
images/ALB/img_07437.jpg,184,415,338,485,ALB
images/ALB/img_02392.jpg,713,101,1070,249,ALB
images/ALB/img_02253.jpg,495,266,624,325,ALB
images/ALB/img_07917.jpg,543,168,922,342,ALB
images/ALB/img_00039.jpg,393,115,653,220,ALB
images/ALB/img_05501.jpg,179,198,429,344,ALB
images/ALB/img_03150.jpg,785,348,1100,550,ALB
images/ALB/img_05145.jpg,505,69,778,204,ALB
images/ALB/img_05408.jpg,642,363,1012,514,ALB
images/ALB/img_06360.jpg,838,417,1150,526,ALB
images/ALB/img_04567.jpg,370,394,514,523,ALB
images/ALB/img_05553.jpg,1096,677,1220,897,ALB
images/ALB/img_05510.jpg,408,347,545,446,ALB
images/ALB/img_06064.jpg,73,119,203,233,ALB
images/ALB/img_00097.jpg,122,472,185,670,ALB
images/ALB/img_03599.jpg,284,411,446,472,ALB
images/ALB/img_07296.jpg,793,207,1106,330,ALB
images/ALB/img_05604.jpg,343,235,659,345,ALB
images/ALB/img_05039.jpg,297,215,502,387,ALB
images/ALB/img_07031.jpg,393,59,597,174,ALB
images/ALB/img_06461.jpg,724,505,842,711,ALB
images/ALB/img_02120.jpg,648,73,893,187,ALB
images/ALB/img_00337.jpg,127,347,322,503,ALB
images/ALB/img_06629.jpg,812,281,905,388,ALB
images/ALB/img_05228.jpg,876,261,1218,414,ALB
images/ALB/img_05810.jpg,601,371,692,547,ALB
images/ALB/img_06735.jpg,108,491,188,669,ALB
images/ALB/img_07560.jpg,625,333,957,528,ALB
images/ALB/img_03579.jpg,422,119,697,300,ALB
images/ALB/img_02328.jpg,834,273,955,364,ALB
images/ALB/img_00457.jpg,405,194,642,364,ALB
images/ALB/img_01001.jpg,585,39,626,95,ALB
images/ALB/img_05778.jpg,458,60,741,190,ALB
images/ALB/img_04583.jpg,110,478,191,678,ALB
images/ALB/img_00665.jpg,297,28,560,178,ALB
images/ALB/img_04997.jpg,708,285,845,350,ALB
images/ALB/img_02823.jpg,711,321,788,481,ALB
images/ALB/img_01934.jpg,568,208,867,480,ALB
images/ALB/img_03512.jpg,643,283,986,548,ALB
images/ALB/img_01641.jpg,607,348,984,509,ALB
images/ALB/img_03107.jpg,155,171,414,328,ALB
images/ALB/img_04976.jpg,569,267,736,462,ALB
images/ALB/img_00301.jpg,343,215,654,335,ALB
images/ALB/img_07672.jpg,755,302,831,381,ALB
images/ALB/img_01206.jpg,925,204,1092,350,ALB
images/ALB/img_06907.jpg,615,351,726,488,ALB
images/ALB/img_02698.jpg,649,337,796,500,ALB
images/ALB/img_01466.jpg,523,504,639,712,ALB
images/ALB/img_07035.jpg,402,416,539,541,ALB
images/ALB/img_01902.jpg,645,349,732,506,ALB
images/ALB/img_03666.jpg,578,202,875,349,ALB
images/ALB/img_05500.jpg,157,245,407,358,ALB
images/ALB/img_01021.jpg,300,218,498,382,ALB
images/ALB/img_02547.jpg,823,311,888,419,ALB
images/ALB/img_04290.jpg,641,345,743,478,ALB
images/ALB/img_00029.jpg,607,343,706,524,ALB
images/ALB/img_01144.jpg,626,430,746,605,ALB
images/ALB/img_01367.jpg,508,319,620,497,ALB
images/ALB/img_01316.jpg,705,78,1027,192,ALB
images/ALB/img_01729.jpg,796,291,874,420,ALB
images/ALB/img_06301.jpg,248,365,403,427,ALB
images/ALB/img_01804.jpg,353,188,656,367,ALB
images/ALB/img_07377.jpg,314,173,462,267,ALB
images/ALB/img_01819.jpg,281,53,586,174,ALB
images/ALB/img_04861.jpg,642,421,740,613,ALB
images/ALB/img_04572.jpg,608,179,979,356,ALB
images/ALB/img_01077.jpg,561,75,873,185,ALB
images/ALB/img_02537.jpg,759,4,997,177,ALB
images/ALB/img_05225.jpg,527,583,621,665,ALB
images/ALB/img_07686.jpg,370,72,732,169,ALB
images/ALB/img_02584.jpg,558,82,899,185,ALB
images/ALB/img_04692.jpg,215,198,516,311,ALB
images/ALB/img_04713.jpg,178,402,327,463,ALB
images/ALB/img_02938.jpg,387,185,661,372,ALB
images/ALB/img_01066.jpg,452,343,569,493,ALB
images/ALB/img_03216.jpg,205,293,514,503,ALB
images/ALB/img_04547.jpg,764,7,997,169,ALB
images/ALB/img_05213.jpg,347,242,654,354,ALB
images/ALB/img_05083.jpg,765,351,909,437,ALB
images/ALB/img_07470.jpg,769,253,843,345,ALB
images/ALB/img_00010.jpg,651,422,746,612,ALB
images/ALB/img_04361.jpg,143,76,375,208,ALB
images/ALB/img_04666.jpg,241,414,384,481,ALB
images/ALB/img_00186.jpg,893,196,1152,348,ALB
images/ALB/img_03535.jpg,320,181,653,362,ALB
images/ALB/img_02134.jpg,106,484,182,636,ALB
images/ALB/img_03656.jpg,148,173,404,320,ALB
images/ALB/img_05777.jpg,744,359,1061,468,ALB
images/ALB/img_03736.jpg,804,282,864,388,ALB
images/ALB/img_04570.jpg,477,360,533,505,ALB
images/ALB/img_00790.jpg,266,52,589,172,ALB
images/ALB/img_01948.jpg,327,164,461,311,ALB
images/ALB/img_05154.jpg,639,351,739,517,ALB
images/ALB/img_02250.jpg,393,81,568,205,ALB
images/ALB/img_07814.jpg,175,322,495,453,ALB
images/ALB/img_01396.jpg,628,335,766,444,ALB
images/ALB/img_04836.jpg,806,270,885,386,ALB
images/ALB/img_00824.jpg,652,421,748,612,ALB
images/ALB/img_07418.jpg,621,443,816,627,ALB
images/ALB/img_03706.jpg,97,469,177,688,ALB
images/ALB/img_05886.jpg,191,374,377,466,ALB
images/ALB/img_05067.jpg,1012,216,1221,351,ALB
images/ALB/img_02361.jpg,207,65,292,286,ALB
images/ALB/img_03687.jpg,550,75,854,204,ALB
images/ALB/img_02410.jpg,684,76,1007,212,ALB
images/ALB/img_01741.jpg,244,314,444,404,ALB
images/ALB/img_01225.jpg,407,95,718,221,ALB
images/ALB/img_04567.jpg,106,468,176,677,ALB
images/ALB/img_03713.jpg,337,443,514,518,ALB
images/ALB/img_00291.jpg,679,138,776,316,ALB
images/ALB/img_01590.jpg,403,113,503,258,ALB
images/ALB/img_01300.jpg,249,431,404,488,ALB
images/ALB/img_03451.jpg,632,358,750,468,ALB
images/ALB/img_07078.jpg,643,178,835,286,ALB
images/ALB/img_06668.jpg,399,402,562,500,ALB
images/ALB/img_01778.jpg,548,72,871,203,ALB
images/ALB/img_00643.jpg,627,332,736,469,ALB
images/ALB/img_06069.jpg,514,468,670,688,ALB
images/ALB/img_07210.jpg,336,411,487,474,ALB
images/ALB/img_07255.jpg,948,208,1201,365,ALB
images/ALB/img_03369.jpg,190,64,316,280,ALB
images/ALB/img_03050.jpg,226,393,331,471,ALB
images/ALB/img_05313.jpg,570,189,977,295,ALB
images/ALB/img_03842.jpg,924,183,1063,504,ALB
images/ALB/img_06716.jpg,670,98,1064,337,ALB
images/ALB/img_05472.jpg,558,423,671,593,ALB
images/ALB/img_05313.jpg,361,276,673,399,ALB
images/ALB/img_06153.jpg,458,127,833,261,ALB
images/ALB/img_07669.jpg,523,523,627,715,ALB
images/ALB/img_00381.jpg,745,397,864,568,ALB
images/ALB/img_01032.jpg,773,181,1077,367,ALB
images/ALB/img_02513.jpg,764,100,1103,228,ALB
images/ALB/img_02263.jpg,211,73,312,298,ALB
images/ALB/img_07200.jpg,539,423,679,578,ALB
images/ALB/img_01699.jpg,638,365,771,493,ALB
images/ALB/img_03544.jpg,1091,732,1271,918,ALB
images/ALB/img_00705.jpg,149,104,361,205,ALB
images/ALB/img_05885.jpg,506,81,889,210,ALB
images/ALB/img_07814.jpg,301,71,609,188,ALB
images/ALB/img_00019.jpg,155,393,293,468,ALB
images/ALB/img_03645.jpg,545,417,669,588,ALB
images/ALB/img_07892.jpg,252,51,596,187,ALB
images/ALB/img_00327.jpg,763,10,1006,170,ALB
images/ALB/img_05808.jpg,459,244,677,446,ALB
images/ALB/img_07892.jpg,485,137,774,300,ALB
images/ALB/img_03738.jpg,376,78,698,207,ALB
images/ALB/img_05878.jpg,395,361,458,534,ALB
images/ALB/img_07048.jpg,329,395,519,454,ALB
images/ALB/img_05482.jpg,428,380,561,466,ALB
images/ALB/img_00793.jpg,290,47,581,232,ALB
images/ALB/img_02886.jpg,360,235,655,344,ALB
images/ALB/img_02880.jpg,143,412,235,467,ALB
images/ALB/img_04827.jpg,760,297,874,419,ALB
images/ALB/img_00885.jpg,488,51,794,217,ALB
images/ALB/img_07291.jpg,343,240,670,379,ALB
images/ALB/img_00508.jpg,687,364,783,538,ALB
images/ALB/img_01033.jpg,442,386,558,476,ALB
images/ALB/img_05675.jpg,816,300,888,398,ALB
images/ALB/img_01660.jpg,471,619,567,668,ALB
images/ALB/img_03344.jpg,586,63,824,243,ALB
images/ALB/img_07174.jpg,1042,248,1229,351,ALB
images/ALB/img_05179.jpg,269,71,616,186,ALB
images/ALB/img_06279.jpg,242,328,444,409,ALB
images/ALB/img_05576.jpg,140,589,289,672,ALB
images/ALB/img_05375.jpg,791,329,1138,517,ALB
images/ALB/img_00607.jpg,110,263,269,478,ALB
images/ALB/img_07767.jpg,511,111,857,211,ALB
images/ALB/img_07030.jpg,537,299,649,411,ALB
images/ALB/img_06158.jpg,438,59,518,198,ALB
images/ALB/img_03775.jpg,173,372,376,465,ALB
images/ALB/img_05480.jpg,211,288,432,432,ALB
images/ALB/img_06134.jpg,426,383,571,468,ALB
images/ALB/img_04893.jpg,643,220,1061,358,ALB
images/ALB/img_05849.jpg,605,316,824,420,ALB
images/ALB/img_07477.jpg,273,56,588,174,ALB
images/ALB/img_06029.jpg,558,79,888,206,ALB
images/ALB/img_02109.jpg,237,332,437,411,ALB
images/ALB/img_05815.jpg,519,206,801,328,ALB
images/ALB/img_07914.jpg,327,232,557,366,ALB
images/ALB/img_01980.jpg,569,400,678,583,ALB
images/ALB/img_00239.jpg,903,199,1158,331,ALB
images/ALB/img_04706.jpg,741,289,840,360,ALB
images/ALB/img_03486.jpg,693,178,1016,295,ALB
images/ALB/img_01243.jpg,68,158,251,223,ALB
images/ALB/img_01919.jpg,643,408,807,577,ALB
images/ALB/img_05243.jpg,454,351,544,484,ALB
images/ALB/img_00074.jpg,415,142,594,225,ALB
images/ALB/img_02635.jpg,835,301,934,417,ALB
images/ALB/img_01077.jpg,159,181,417,345,ALB
images/ALB/img_00634.jpg,643,421,745,609,ALB
images/ALB/img_07009.jpg,626,76,881,181,ALB
images/ALB/img_04016.jpg,763,307,877,428,ALB
images/ALB/img_07366.jpg,52,358,280,513,ALB
images/ALB/img_01196.jpg,570,76,925,194,ALB
images/ALB/img_00741.jpg,629,200,738,366,ALB
images/ALB/img_00300.jpg,570,271,653,433,ALB
images/ALB/img_02995.jpg,423,170,625,311,ALB
images/ALB/img_07822.jpg,307,137,459,237,ALB
images/ALB/img_04517.jpg,469,75,807,261,ALB
images/ALB/img_05419.jpg,580,244,659,424,ALB
images/ALB/img_01934.jpg,496,327,873,551,ALB
images/ALB/img_07915.jpg,83,493,196,635,ALB
images/ALB/img_02492.jpg,191,279,327,404,ALB
images/ALB/img_01990.jpg,300,131,460,283,ALB
images/ALB/img_04708.jpg,772,310,868,431,ALB
images/ALB/img_03636.jpg,126,182,336,337,ALB
images/ALB/img_05215.jpg,471,205,818,316,ALB
images/ALB/img_06545.jpg,549,550,639,662,ALB
images/ALB/img_06080.jpg,100,469,193,687,ALB
images/ALB/img_07879.jpg,404,390,557,460,ALB
images/ALB/img_00526.jpg,744,353,871,507,ALB
images/ALB/img_01141.jpg,708,308,816,453,ALB
images/ALB/img_06252.jpg,321,179,663,381,ALB
images/ALB/img_06726.jpg,844,312,1151,496,ALB
images/ALB/img_03320.jpg,248,141,525,266,ALB
images/ALB/img_05990.jpg,646,323,775,441,ALB
images/ALB/img_01875.jpg,407,129,761,246,ALB
images/ALB/img_05681.jpg,418,82,502,189,ALB
images/ALB/img_06386.jpg,719,418,847,607,ALB
images/ALB/img_02768.jpg,839,271,890,367,ALB
images/ALB/img_02945.jpg,822,337,1128,509,ALB
images/ALB/img_01509.jpg,170,261,274,457,ALB
images/ALB/img_07772.jpg,624,56,653,105,ALB
images/ALB/img_05588.jpg,233,416,381,485,ALB
images/ALB/img_02488.jpg,223,63,371,216,ALB
images/ALB/img_03384.jpg,440,216,614,405,ALB
images/ALB/img_03251.jpg,432,48,680,162,ALB
images/ALB/img_07890.jpg,649,435,739,620,ALB
images/ALB/img_06622.jpg,511,384,617,508,ALB
images/ALB/img_02201.jpg,155,203,413,340,ALB
images/ALB/img_06629.jpg,713,366,813,501,ALB
images/ALB/img_01722.jpg,490,391,599,484,ALB
images/ALB/img_01800.jpg,290,41,550,170,ALB
images/ALB/img_01612.jpg,532,380,625,516,ALB
images/ALB/img_06566.jpg,658,202,1036,390,ALB
images/ALB/img_02689.jpg,8,356,239,534,ALB
images/ALB/img_05883.jpg,838,485,918,614,ALB
images/ALB/img_04939.jpg,771,263,859,392,ALB
images/ALB/img_03282.jpg,834,416,1146,530,ALB
images/ALB/img_01890.jpg,679,137,777,294,ALB
images/ALB/img_01287.jpg,556,296,653,419,ALB
images/ALB/img_00987.jpg,521,105,879,303,ALB
images/ALB/img_00790.jpg,922,227,1170,359,ALB
images/ALB/img_03748.jpg,653,225,1037,350,ALB
images/ALB/img_05215.jpg,659,48,997,214,ALB
images/ALB/img_06338.jpg,232,204,431,366,ALB
images/ALB/img_01603.jpg,978,10,1177,171,ALB
images/ALB/img_05382.jpg,320,463,430,562,ALB
images/ALB/img_00817.jpg,412,112,750,226,ALB
images/ALB/img_05803.jpg,378,80,601,168,ALB
images/ALB/img_04917.jpg,577,443,987,563,ALB
images/ALB/img_06932.jpg,521,134,905,338,ALB
images/ALB/img_07299.jpg,812,341,889,486,ALB
images/ALB/img_01086.jpg,171,593,322,657,ALB
images/ALB/img_03729.jpg,83,125,207,194,ALB
images/ALB/img_06058.jpg,601,403,680,572,ALB
images/ALB/img_00878.jpg,489,235,680,477,ALB
images/ALB/img_07732.jpg,226,61,366,208,ALB
images/ALB/img_04205.jpg,438,173,637,310,ALB
images/ALB/img_05559.jpg,103,486,182,640,ALB
images/ALB/img_07113.jpg,594,77,647,113,ALB
images/ALB/img_06057.jpg,735,291,840,362,ALB
images/ALB/img_02404.jpg,137,412,249,471,ALB
images/ALB/img_06112.jpg,494,263,693,477,ALB
images/ALB/img_01402.jpg,460,335,546,490,ALB
images/ALB/img_02456.jpg,535,161,912,329,ALB
images/ALB/img_06194.jpg,245,414,414,480,ALB
images/ALB/img_02635.jpg,638,413,732,618,ALB
images/ALB/img_00090.jpg,820,342,1130,522,ALB
images/ALB/img_04433.jpg,476,371,535,500,ALB
images/ALB/img_00793.jpg,593,64,926,197,ALB
images/ALB/img_04917.jpg,200,349,519,446,ALB
images/ALB/img_03927.jpg,505,405,711,463,ALB
images/ALB/img_00274.jpg,819,279,879,391,ALB
images/ALB/img_02604.jpg,228,305,314,364,ALB
images/ALB/img_00523.jpg,582,348,696,526,ALB
images/ALB/img_04524.jpg,344,408,510,518,ALB
images/ALB/img_01682.jpg,329,235,555,336,ALB
images/ALB/img_03212.jpg,962,220,1220,354,ALB
images/ALB/img_05145.jpg,846,293,1177,448,ALB
images/ALB/img_06568.jpg,626,352,727,498,ALB
images/ALB/img_03808.jpg,531,83,903,236,ALB
images/ALB/img_02046.jpg,362,404,515,485,ALB
images/ALB/img_03067.jpg,537,483,626,683,ALB
images/ALB/img_03112.jpg,793,383,1095,495,ALB
images/ALB/img_01883.jpg,106,466,175,675,ALB
images/ALB/img_02583.jpg,791,341,910,507,ALB
images/ALB/img_02201.jpg,775,183,1072,360,ALB
images/ALB/img_00546.jpg,490,264,604,370,ALB
images/ALB/img_00233.jpg,809,348,909,482,ALB
images/ALB/img_00461.jpg,245,95,521,203,ALB
images/ALB/img_04112.jpg,804,290,864,395,ALB
images/ALB/img_03005.jpg,431,305,686,427,ALB
images/ALB/img_04762.jpg,763,181,1078,375,ALB
images/ALB/img_07608.jpg,309,112,366,263,ALB
images/ALB/img_07537.jpg,457,62,682,187,ALB
images/ALB/img_07802.jpg,614,450,766,621,ALB
images/ALB/img_07603.jpg,634,360,784,485,ALB
images/ALB/img_03932.jpg,219,57,378,210,ALB
images/ALB/img_02324.jpg,768,6,1002,176,ALB
images/ALB/img_01728.jpg,725,430,859,627,ALB
images/ALB/img_02025.jpg,315,421,476,477,ALB
images/ALB/img_03509.jpg,282,196,449,391,ALB
images/ALB/img_04065.jpg,432,470,605,531,ALB
images/ALB/img_01085.jpg,219,55,375,210,ALB
images/ALB/img_00562.jpg,404,112,769,232,ALB
images/ALB/img_07092.jpg,285,203,449,316,ALB
images/ALB/img_03099.jpg,634,183,740,354,ALB
images/ALB/img_07316.jpg,753,258,826,375,ALB
images/ALB/img_01584.jpg,421,133,764,237,ALB
images/ALB/img_03836.jpg,753,279,820,402,ALB
images/ALB/img_07159.jpg,622,579,650,628,ALB
images/ALB/img_04574.jpg,413,283,709,411,ALB
images/ALB/img_00592.jpg,554,273,690,431,ALB
images/ALB/img_03706.jpg,380,398,504,527,ALB
images/ALB/img_06260.jpg,323,420,507,520,ALB
images/ALB/img_06190.jpg,269,410,427,479,ALB
images/ALB/img_00197.jpg,650,344,809,501,ALB
images/ALB/img_01330.jpg,111,497,168,639,ALB
images/ALB/img_07218.jpg,85,96,195,245,ALB
images/ALB/img_05383.jpg,789,196,895,352,ALB
images/ALB/img_00984.jpg,623,430,739,621,ALB
images/ALB/img_04090.jpg,334,6,549,89,ALB
images/ALB/img_01620.jpg,91,495,198,627,ALB
images/ALB/img_00275.jpg,430,396,577,457,ALB
images/ALB/img_03729.jpg,736,273,1093,474,ALB
images/ALB/img_02068.jpg,880,431,1005,562,ALB
images/ALB/img_04821.jpg,608,459,989,589,ALB
images/ALB/img_04778.jpg,348,62,690,190,ALB
images/ALB/img_02090.jpg,621,447,818,618,ALB
images/ALB/img_05801.jpg,771,622,1197,743,ALB
images/ALB/img_07328.jpg,617,358,799,488,ALB
images/ALB/img_02185.jpg,685,344,857,456,ALB
images/ALB/img_02605.jpg,340,226,574,358,ALB
images/ALB/img_07000.jpg,725,477,868,681,ALB
images/ALB/img_01045.jpg,465,454,626,526,ALB
images/ALB/img_01079.jpg,707,99,927,219,ALB
images/ALB/img_03414.jpg,468,51,597,127,ALB
images/ALB/img_06695.jpg,289,321,521,439,ALB
images/ALB/img_03293.jpg,208,309,440,429,ALB
images/ALB/img_06089.jpg,511,60,873,196,ALB
images/ALB/img_02868.jpg,577,167,961,379,ALB
images/ALB/img_03208.jpg,601,445,792,623,ALB
images/ALB/img_06563.jpg,513,375,841,544,ALB
images/ALB/img_04987.jpg,322,194,567,322,ALB
images/ALB/img_04446.jpg,345,242,652,348,ALB
images/ALB/img_00401.jpg,871,297,928,402,ALB
images/ALB/img_06420.jpg,373,60,745,178,ALB
images/ALB/img_07657.jpg,725,374,788,529,ALB
images/ALB/img_02178.jpg,222,265,315,421,ALB
images/ALB/img_05303.jpg,795,293,884,397,ALB
images/ALB/img_03748.jpg,73,123,273,215,ALB
images/ALB/img_06884.jpg,626,557,1059,741,ALB
images/ALB/img_02729.jpg,522,260,664,372,ALB
images/ALB/img_07636.jpg,624,453,804,621,ALB
images/ALB/img_05376.jpg,504,102,882,260,ALB
images/ALB/img_04354.jpg,333,455,513,527,ALB
images/ALB/img_01542.jpg,655,401,856,528,ALB
images/ALB/img_02856.jpg,418,109,503,266,ALB
images/ALB/img_07726.jpg,255,108,527,199,ALB
images/ALB/img_07255.jpg,389,62,658,174,ALB
images/ALB/img_02820.jpg,917,421,1087,496,ALB
images/ALB/img_05297.jpg,422,210,806,510,ALB
images/ALB/img_04056.jpg,429,400,587,460,ALB
images/ALB/img_03642.jpg,359,397,470,509,ALB
images/ALB/img_02227.jpg,606,40,627,99,ALB
images/ALB/img_05806.jpg,562,232,700,339,ALB
images/ALB/img_04025.jpg,412,207,692,368,ALB
images/ALB/img_04893.jpg,208,160,507,321,ALB
images/ALB/img_01338.jpg,790,378,1104,500,ALB
images/ALB/img_01006.jpg,169,365,374,468,ALB
images/ALB/img_03798.jpg,310,227,502,390,ALB
images/ALB/img_05663.jpg,199,382,341,456,ALB
images/ALB/img_03686.jpg,902,353,1170,593,ALB
images/ALB/img_01822.jpg,646,360,738,500,ALB
images/ALB/img_02823.jpg,603,355,728,520,ALB
images/ALB/img_03553.jpg,380,396,514,456,ALB
images/ALB/img_00970.jpg,810,2,1047,144,ALB
images/ALB/img_06380.jpg,471,356,549,510,ALB
images/ALB/img_02945.jpg,373,65,739,181,ALB
images/ALB/img_04917.jpg,292,70,580,198,ALB
images/ALB/img_04040.jpg,328,416,503,523,ALB
images/ALB/img_06160.jpg,866,112,1132,238,ALB
images/ALB/img_02710.jpg,602,433,776,629,ALB
images/ALB/img_04309.jpg,204,309,438,435,ALB
images/ALB/img_01478.jpg,158,205,423,337,ALB
images/ALB/img_02112.jpg,206,67,294,290,ALB
images/ALB/img_07647.jpg,386,209,687,361,ALB
images/ALB/img_07520.jpg,605,334,981,483,ALB
images/ALB/img_00341.jpg,440,148,612,255,ALB
images/ALB/img_04480.jpg,394,188,651,373,ALB
images/ALB/img_06570.jpg,994,209,1111,528,ALB
images/ALB/img_06115.jpg,719,160,1055,290,ALB
images/ALB/img_01243.jpg,310,207,644,394,ALB
images/ALB/img_01547.jpg,666,29,950,188,ALB
images/ALB/img_04633.jpg,435,195,653,366,ALB
images/ALB/img_05027.jpg,219,52,372,213,ALB
images/ALB/img_05763.jpg,699,188,1047,390,ALB
images/ALB/img_07021.jpg,400,407,571,481,ALB
images/ALB/img_05104.jpg,134,148,260,322,ALB
images/ALB/img_01319.jpg,772,182,1087,377,ALB
images/ALB/img_01480.jpg,90,88,290,228,ALB
images/ALB/img_07883.jpg,569,376,628,508,ALB
images/ALB/img_06823.jpg,691,78,1055,305,ALB
images/ALB/img_06390.jpg,511,54,701,166,ALB
images/ALB/img_07057.jpg,797,372,948,503,ALB
images/ALB/img_06887.jpg,446,529,931,700,ALB
images/ALB/img_00570.jpg,783,198,971,486,ALB
images/ALB/img_07836.jpg,247,501,377,592,ALB
images/ALB/img_07113.jpg,587,85,630,119,ALB
images/ALB/img_03877.jpg,649,273,954,523,ALB
images/ALB/img_07705.jpg,806,272,867,374,ALB
images/ALB/img_03694.jpg,744,259,832,403,ALB
images/ALB/img_01160.jpg,636,410,752,617,ALB
images/ALB/img_07057.jpg,290,73,601,178,ALB
images/ALB/img_06360.jpg,843,282,1171,434,ALB
images/ALB/img_05641.jpg,451,568,572,666,ALB
images/ALB/img_03860.jpg,490,488,555,656,ALB
images/ALB/img_04480.jpg,922,197,1053,505,ALB
images/ALB/img_01554.jpg,150,198,338,345,ALB
images/ALB/img_01207.jpg,256,52,602,180,ALB
images/ALB/img_03429.jpg,294,418,454,478,ALB
images/ALB/img_00895.jpg,508,258,616,334,ALB
images/ALB/img_03559.jpg,86,492,199,634,ALB
images/ALB/img_03381.jpg,296,218,501,379,ALB
images/ALB/img_07868.jpg,760,167,1057,402,ALB
images/ALB/img_01612.jpg,93,428,185,661,ALB
images/ALB/img_04920.jpg,610,476,733,633,ALB
images/ALB/img_02184.jpg,539,145,887,292,ALB
images/ALB/img_00281.jpg,830,295,1131,418,ALB
images/ALB/img_02035.jpg,432,376,560,479,ALB
images/ALB/img_01355.jpg,202,111,552,276,ALB
images/ALB/img_02107.jpg,654,364,796,485,ALB
images/ALB/img_07698.jpg,348,426,494,490,ALB
images/ALB/img_03463.jpg,670,540,889,639,ALB
images/ALB/img_02948.jpg,477,190,522,261,ALB
images/ALB/img_01599.jpg,825,292,884,385,ALB
images/ALB/img_07021.jpg,133,410,241,475,ALB
images/ALB/img_02658.jpg,363,389,523,525,ALB
images/ALB/img_02148.jpg,320,101,611,243,ALB
images/ALB/img_05228.jpg,735,161,1013,284,ALB
images/ALB/img_07877.jpg,623,71,936,233,ALB
images/ALB/img_06826.jpg,132,411,248,473,ALB
images/ALB/img_02359.jpg,958,219,1212,358,ALB
images/ALB/img_03535.jpg,944,196,1053,508,ALB
images/ALB/img_06693.jpg,810,5,1083,233,ALB
images/ALB/img_03656.jpg,772,184,1069,352,ALB
images/ALB/img_07291.jpg,577,194,961,302,ALB
images/ALB/img_05575.jpg,503,57,890,210,ALB
images/ALB/img_03277.jpg,543,136,600,237,ALB
images/ALB/img_00545.jpg,344,457,513,515,ALB
images/ALB/img_07662.jpg,681,453,808,650,ALB
images/ALB/img_04917.jpg,322,177,607,333,ALB
images/ALB/img_05179.jpg,832,373,963,507,ALB
images/ALB/img_07903.jpg,630,322,728,486,ALB
images/ALB/img_02610.jpg,320,384,479,466,ALB
images/ALB/img_07020.jpg,482,247,678,463,ALB
images/ALB/img_05163.jpg,676,452,819,660,ALB
images/ALB/img_03406.jpg,406,125,752,248,ALB
images/ALB/img_01139.jpg,763,4,995,178,ALB
images/ALB/img_05163.jpg,774,312,874,418,ALB
images/ALB/img_06200.jpg,236,332,484,447,ALB
images/ALB/img_01239.jpg,481,384,604,484,ALB
images/ALB/img_03991.jpg,340,224,566,356,ALB
images/ALB/img_02950.jpg,835,488,918,611,ALB
images/ALB/img_01362.jpg,789,273,875,391,ALB
images/ALB/img_01336.jpg,517,460,652,700,ALB
images/ALB/img_06381.jpg,477,422,665,529,ALB
images/ALB/img_07090.jpg,417,389,584,442,ALB
images/ALB/img_07488.jpg,272,54,588,170,ALB
images/ALB/img_06313.jpg,866,333,1185,478,ALB
images/ALB/img_01580.jpg,871,291,930,400,ALB
images/ALB/img_02686.jpg,257,426,435,495,ALB
images/ALB/img_07126.jpg,803,274,862,388,ALB
images/ALB/img_05566.jpg,273,230,352,401,ALB
images/ALB/img_00236.jpg,720,285,845,344,ALB
images/ALB/img_02005.jpg,935,507,999,643,ALB
images/ALB/img_01763.jpg,150,329,292,511,ALB
images/ALB/img_00134.jpg,361,340,542,416,ALB
images/ALB/img_04336.jpg,507,55,869,203,ALB
images/ALB/img_02018.jpg,462,64,680,212,ALB
